SD_SUB_SYSTEM,Discipline_Name,ITEM_Tag_NO,ITEM_Type_Code,HP_Priority,HP_Description,HP_Location
4000-08,IN,TE-80207C,Instrument(TE),,Not Permission (owner),
4000-08,IN,TE-80207D,Instrument(TE),,Not Permission (owner),
4000-08,IN,TE-80208C,Instrument(TE),,Not Permission (owner),
4000-08,IN,TE-80208D,Instrument(TE),,Not Permission (owner),
4000-08,IN,TE-80215C,Instrument(TE),,Not Permission (owner),
4000-08,IN,TE-80215D,Instrument(TE),,Not Permission (owner),
4000-08,IN,TE-80216C,Instrument(TE),,Not Permission (owner),
4000-08,IN,TE-80216D,Instrument(TE),,Not Permission (owner),
4000-08,IN,TE-80228A,Instrument(TE),,Not Permission (owner),
4000-08,IN,TE-80228B,Instrument(TE),,Not Permission (owner),
4000-08,IN,TE-80229A,Instrument(TE),,Not Permission (owner),
4000-08,IN,TE-80229B,Instrument(TE),,Not Permission (owner),
4000-08,IN,TE-80230A,Instrument(TE),,Not Permission (owner),
4000-08,IN,TE-80230B,Instrument(TE),,Not Permission (owner),
4000-08,IN,TE-80231A,Instrument(TE),,Not Permission (owner),
4000-08,IN,TE-80232A,Instrument(TE),,Not Permission (owner),
4000-08,IN,TE-80232B,Instrument(TE),,Not Permission (owner),
4000-08,IN,TE-80233A,Instrument(TE),,Not Permission (owner),
4000-08,IN,TE-80233B,Instrument(TE),,Not Permission (owner),
4000-11,IN,TG-0001,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-0002,Instrument(TG),,Not Permission (owner),
4000-06,IN,TG-0003,Instrument(TG),,Not Permission (owner),
4000-06,IN,TG-0004,Instrument(TG),,Not Permission (owner),
4000-06,IN,TG-0005,Instrument(TG),,Not Permission (owner),
1000-01,IN,TG-1002,Instrument(TG),,Not Permission (owner),
1000-04,IN,TG-1003,Instrument(TG),,Not Permission (owner),
1000-01,IN,TG-1004,Instrument(TG),,Not Permission (owner),
1000-01,IN,TG-1036,Instrument(TG),,Not Permission (owner),
1000-01,IN,TG-1039,Instrument(TG),,Not Permission (owner),
1000-01,IN,TG-1040,Instrument(TG),,Not Permission (owner),
1000-01,IN,TG-1044,Instrument(TG),,Not Permission (owner),
1000-01,IN,TG-1046,Instrument(TG),,Not Permission (owner),
2000-03,IN,TG-2002,Instrument(TG),,Not Permission (owner),
2000-03,IN,TG-2011,Instrument(TG),,Not Permission (owner),
2000-03,IN,TG-2012,Instrument(TG),,Not Permission (owner),
2000-03,IN,TG-2013,Instrument(TG),,Not Permission (owner),
2000-04,IN,TG-20601A,Instrument(TG),,Hold (Reject By Calibration),
2000-04,IN,TG-20601B,Instrument(TG),,Hold (Reject By Calibration),
2000-04,IN,TG-20602A,Instrument(TG),,Hold (Reject By Calibration),
2000-04,IN,TG-20602B,Instrument(TG),,Hold (Reject By Calibration),
2000-05,IN,TG-20603A,Instrument(TG),,Hold (Reject By Calibration),
2000-05,IN,TG-20603B,Instrument(TG),,Hold (Reject By Calibration),
2000-05,IN,TG-20604A,Instrument(TG),,Hold (Reject By Calibration),
2000-05,IN,TG-20604B,Instrument(TG),,Not Permission (owner),
2000-02,IN,TG-2116,Instrument(TG),,Not Permission (owner),
2000-02,IN,TG-2120,Instrument(TG),,Not Permission (owner),
2000-02,IN,TG-2164,Instrument(TG),,Not Permission (owner),
2000-02,IN,TG-2170,Instrument(TG),,Not Permission (owner),
2000-02,IN,TG-2266,Instrument(TG),,Not Permission (owner),
2000-02,IN,TG-2267,Instrument(TG),,Not Permission (owner),
2000-03,IN,TG-2306,Instrument(TG),,Not Permission (owner),
2000-04,IN,TG-2357,Instrument(TG),,Not Permission (owner),
2000-04,IN,TG-2401,Instrument(TG),,Not Permission (owner),
2000-04,IN,TG-2403,Instrument(TG),,Not Permission (owner),
2000-04,IN,TG-2404,Instrument(TG),,Not Permission (owner),
2000-04,IN,TG-2405,Instrument(TG),,Not Permission (owner),
2000-05,IN,TG-2453,Instrument(TG),,Not Permission (owner),
4000-06,IN,TG-2454,Instrument(TG),,Not Permission (owner),
4000-06,IN,TG-2456,Instrument(TG),,Not Permission (owner),
2000-05,IN,TG-2494,Instrument(TG),,Not Permission (owner),
2000-06,IN,TG-2574,Instrument(TG),,Not Permission (owner),
3000-01,IN,TG-30170,Instrument(TG),,Not Permission (owner),
3000-01,IN,TG-30171,Instrument(TG),,Not Permission (owner),
5000-01,IN,TG-30201A,Instrument(TG),,Not Permission (owner),
3000-01,IN,TG-3022,Instrument(TG),,Not Permission (owner),
4000-06,IN,TG-3026,Instrument(TG),,Not Permission (owner),
3000-02,IN,TG-3051,Instrument(TG),,Not Permission (owner),
3000-02,IN,TG-3074,Instrument(TG),,Not Permission (owner),
3000-02,IN,TG-3075,Instrument(TG),,Not Permission (owner),
3000-02,IN,TG-3078,Instrument(TG),,Not Permission (owner),
3000-02,IN,TG-3079,Instrument(TG),,Not Permission (owner),
3000-02,IN,TG-3082,Instrument(TG),,Not Permission (owner),
4000-02,IN,TG-3083,Instrument(TG),,Not Permission (owner),
3000-02,IN,TG-3085,Instrument(TG),,Not Permission (owner),
3000-02,IN,TG-3086,Instrument(TG),,Not Permission (owner),
3000-02,IN,TG-3088,Instrument(TG),,Not Permission (owner),
3000-02,IN,TG-3089,Instrument(TG),,Not Permission (owner),
3000-02,IN,TG-3091,Instrument(TG),,Not Permission (owner),
3000-02,IN,TG-3092,Instrument(TG),,Not Permission (owner),
3000-02,IN,TG-3115,Instrument(TG),,Not Permission (owner),
3000-03,IN,TG-3143,Instrument(TG),,Not Permission (owner),
3000-03,IN,TG-3146,Instrument(TG),,Not Permission (owner),
3000-03,IN,TG-3149,Instrument(TG),,Not Permission (owner),
5000-01,IN,TG-5008,Instrument(TG),,Not Permission (owner),
5000-01,IN,TG-50201A,Instrument(TG),,Not Permission (owner),
5000-01,IN,TG-50201B,Instrument(TG),,Not Permission (owner),
5000-01,IN,TG-50202A,Instrument(TG),,Hold (Reject By Calibration),
5000-01,IN,TG-50202B,Instrument(TG),,Not Permission (owner),
5000-01,IN,TG-50203A,Instrument(TG),,Not Permission (owner),
5000-01,IN,TG-50203B,Instrument(TG),,Not Permission (owner),
5000-01,IN,TG-50204A,Instrument(TG),,Not Permission (owner),
5000-01,IN,TG-50204B,Instrument(TG),,Not Permission (owner),
5000-01,IN,TG-50205A,Instrument(TG),,Not Permission (owner),
5000-01,IN,TG-50205B,Instrument(TG),,Hold (Reject By Calibration),
5000-02,IN,TG-50206A,Instrument(TG),,Not Permission (owner),
5000-02,IN,TG-50206B,Instrument(TG),,Not Permission (owner),
5000-02,IN,TG-50207A,Instrument(TG),,Not Permission (owner),
5000-02,IN,TG-50207B,Instrument(TG),,Not Permission (owner),
5000-02,IN,TG-50208A,Instrument(TG),,Not Permission (owner),
5000-02,IN,TG-50208B,Instrument(TG),,Not Permission (owner),
5000-02,IN,TG-50209A,Instrument(TG),,Not Permission (owner),
5000-02,IN,TG-50209B,Instrument(TG),,Not Permission (owner),
5000-03,IN,TG-50210A,Instrument(TG),,Not Permission (owner),
5000-03,IN,TG-50210B,Instrument(TG),,Not Permission (owner),
5000-03,IN,TG-50211A,Instrument(TG),,Not Permission (owner),
5000-03,IN,TG-50211B,Instrument(TG),,Hold (Reject By Calibration),
5000-03,IN,TG-50212A,Instrument(TG),,Not Permission (owner),
5000-03,IN,TG-50212B,Instrument(TG),,Not Permission (owner),
5000-03,IN,TG-50213A,Instrument(TG),,Not Permission (owner),
5000-03,IN,TG-50213B,Instrument(TG),,Not Permission (owner),
5000-04,IN,TG-50214A,Instrument(TG),,Not Permission (owner),
5000-04,IN,TG-50214B,Instrument(TG),,Not Permission (owner),
5000-04,IN,TG-50215A,Instrument(TG),,Not Permission (owner),
5000-03,IN,TG-50216B,Instrument(TG),,Hold (Reject By Calibration),
5000-03,IN,TG-50217A,Instrument(TG),,Hold (Reject By Calibration),
5000-03,IN,TG-50217B,Instrument(TG),,Hold (Reject By Calibration),
4000-04,IN,TG-50218A,Instrument(TG),,Hold (Reject By Calibration),
4000-04,IN,TG-50218B,Instrument(TG),,Not Permission (owner),
5000-01,IN,TG-5098,Instrument(TG),,Not Permission (owner),
5000-01,IN,TG-5108,Instrument(TG),,Not Permission (owner),
5000-02,IN,TG-5186,Instrument(TG),,Not Permission (owner),
5000-03,IN,TG-5187,Instrument(TG),,Not Permission (owner),
5000-02,IN,TG-5188,Instrument(TG),,Not Permission (owner),
5000-03,IN,TG-5189,Instrument(TG),,Not Permission (owner),
5000-02,IN,TG-5190,Instrument(TG),,Not Permission (owner),
5000-03,IN,TG-5191,Instrument(TG),,Not Permission (owner),
5000-02,IN,TG-5192,Instrument(TG),,Not Permission (owner),
5000-03,IN,TG-5193,Instrument(TG),,Not Permission (owner),
5000-02,IN,TG-5210,Instrument(TG),,Not Permission (owner),
5000-04,IN,TG-5220,Instrument(TG),,Not Permission (owner),
5000-03,IN,TG-5275,Instrument(TG),,Not Permission (owner),
2000-05,IN,TG-5276,Instrument(TG),,Not Permission (owner),
5000-03,IN,TG-5308,Instrument(TG),,Not Permission (owner),
5000-03,IN,TG-5309,Instrument(TG),,Not Permission (owner),
5000-03,IN,TG-5310,Instrument(TG),,Not Permission (owner),
5000-03,IN,TG-5311,Instrument(TG),,Not Permission (owner),
5000-03,IN,TG-5312,Instrument(TG),,Not Permission (owner),
5000-04,IN,TG-5339,Instrument(TG),,Not Permission (owner),
5000-01,IN,TG-5370,Instrument(TG),,Not Permission (owner),
5000-04,IN,TG-5394,Instrument(TG),,Not Permission (owner),
5000-04,IN,TG-5411,Instrument(TG),,Not Permission (owner),
5000-04,IN,TG-5412,Instrument(TG),,Not Permission (owner),
5000-04,IN,TG-5413,Instrument(TG),,Not Permission (owner),
5000-05,IN,TG-5444,Instrument(TG),,Not Permission (owner),
5000-05,IN,TG-5445,Instrument(TG),,Not Permission (owner),
1000-03,IN,TG-60301A,Instrument(TG),,Not Permission (owner),
1000-03,IN,TG-60301B,Instrument(TG),,Hold (Reject By Calibration),
1000-03,IN,TG-60302A,Instrument(TG),,Not Permission (owner),
1000-03,IN,TG-60302B,Instrument(TG),,Not Permission (owner),
1000-03,IN,TG-60303A,Instrument(TG),,Not Permission (owner),
1000-03,IN,TG-60303B,Instrument(TG),,Not Permission (owner),
1000-03,IN,TG-6082,Instrument(TG),,Not Permission (owner),
1000-03,IN,TG-6083,Instrument(TG),,Not Permission (owner),
1000-03,IN,TG-6085,Instrument(TG),,Not Permission (owner),
1000-03,IN,TG-6086,Instrument(TG),,Not Permission (owner),
4000-02,IN,TG-7008,Instrument(TG),,Not Permission (owner),
3000-01,IN,TG-7009,Instrument(TG),,Not Permission (owner),
4000-04,IN,TG-70113A,Instrument(TG),,Not Permission (owner),
4000-04,IN,TG-70113B,Instrument(TG),,Not Permission (owner),
4000-04,IN,TG-70114A,Instrument(TG),,Not Permission (owner),
4000-04,IN,TG-70114B,Instrument(TG),,Not Permission (owner),
4000-04,IN,TG-70119A,Instrument(TG),,Not Permission (owner),
4000-04,IN,TG-70119B,Instrument(TG),,Not Permission (owner),
4000-04,IN,TG-70132A,Instrument(TG),,Not Permission (owner),
4000-04,IN,TG-70132B,Instrument(TG),,Not Permission (owner),
4000-04,IN,TG-70138A,Instrument(TG),,Not Permission (owner),
4000-04,IN,TG-70138B,Instrument(TG),,Not Permission (owner),
4000-04,IN,TG-70140A,Instrument(TG),,Not Permission (owner),
4000-04,IN,TG-70140B,Instrument(TG),,Not Permission (owner),
4000-04,IN,TG-70201A,Instrument(TG),,Not Permission (owner),
4000-04,IN,TG-70201B,Instrument(TG),,Not Permission (owner),
4000-04,IN,TG-70201C,Instrument(TG),,Not Permission (owner),
4000-04,IN,TG-70202A,Instrument(TG),,Not Permission (owner),
4000-04,IN,TG-70202B,Instrument(TG),,Not Permission (owner),
4000-04,IN,TG-70202C,Instrument(TG),,Not Permission (owner),
4000-04,IN,TG-70203A,Instrument(TG),,Not Permission (owner),
4000-04,IN,TG-70203B,Instrument(TG),,Not Permission (owner),
4000-04,IN,TG-70203C,Instrument(TG),,Not Permission (owner),
4000-04,IN,TG-70204A,Instrument(TG),,Not Permission (owner),
4000-04,IN,TG-70204B,Instrument(TG),,Not Permission (owner),
4000-04,IN,TG-70204C,Instrument(TG),,Not Permission (owner),
4000-02,IN,TG-7022,Instrument(TG),,Not Permission (owner),
4000-04,IN,TG-7023,Instrument(TG),,Not Permission (owner),
4000-04,IN,TG-7024,Instrument(TG),,Not Permission (owner),
1000-03,IN,TG-70301A,Instrument(TG),,Not Permission (owner),
1000-03,IN,TG-70301B,Instrument(TG),,Not Permission (owner),
7000-01,IN,TG-71201A,Instrument(TG),,Not Permission (owner),
7000-01,IN,TG-71201B,Instrument(TG),,Hold (Reject By Calibration),
7000-01,IN,TG-71202A,Instrument(TG),,Not Permission (owner),
7000-01,IN,TG-71202B,Instrument(TG),,Not Permission (owner),
4000-02,IN,TG-7128,Instrument(TG),,Not Permission (owner),
4000-02,IN,TG-7133,Instrument(TG),,Not Permission (owner),
4000-02,IN,TG-7138,Instrument(TG),,Not Permission (owner),
4000-02,IN,TG-7139,Instrument(TG),,Not Permission (owner),
7000-01,IN,TG-7151,Instrument(TG),,Not Permission (owner),
4000-05,IN,TG-7256,Instrument(TG),,Not Permission (owner),
4000-05,IN,TG-7258,Instrument(TG),,Not Permission (owner),
4000-05,IN,TG-7259,Instrument(TG),,Not Permission (owner),
4000-06,IN,TG-7501,Instrument(TG),,Not Permission (owner),
4000-06,IN,TG-7503,Instrument(TG),,Not Permission (owner),
4000-06,IN,TG-7504,Instrument(TG),,Not Permission (owner),
4000-06,IN,TG-75201A,Instrument(TG),,Not Permission (owner),
4000-06,IN,TG-75201B,Instrument(TG),,Not Permission (owner),
4000-06,IN,TG-75202A,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-8002,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-8004,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-8005A,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-8005B,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-8006,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-8007,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-8008,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-80132A,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-80132B,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-80138A,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-80138B,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-80140A,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-80140B,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-80150A,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-80150B,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-80152A,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-80152B,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-80154A,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-80154B,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-80156A,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-80156B,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-80158A,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-80158B,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-80167A,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-80167B,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-80172A,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-80172B,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-8023,Instrument(TG),,Not Permission (owner),
4000-08,IN,TG-8024,Instrument(TG),,Not Permission (owner),
4000-06,IN,TG-8411,Instrument(TG),,Not Permission (owner),
4000-06,IN,TG-8412,Instrument(TG),,Not Permission (owner),
5000-05,MES,TK-5003,Tank(TK),,تعیین تکلیف رنگ داخل تجهیز,
4000-06,MES,TK-7001-1,Tank(TK),,مشکل رنگ داخل تجهیز,
4000-06,MES,TK-7001-2,Tank(TK),,مشکل رنگ داخل تجهیز,
4000-06,MES,TK-7501,Tank(TK),,کسری  GAUGE HATCHE,
4000-04,IN,TSHH-70101A,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,TSHH-70101B,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,TSHH-70102A,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,TSHH-70102B,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,TSHH-70201A,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,TSHH-70201B,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,TSHH-70202A,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,TSHH-70202B,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,TSHH-70203,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,TSHH-70204,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,TSHH-70205,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,TSHH-70206,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-08,IN,TSHH-80101A,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-08,IN,TSHH-80101B,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-08,IN,TSHH-80102A,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-08,IN,TSHH-80102B,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-08,IN,TSHH-80103A,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-08,IN,TSHH-80103B,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-08,IN,TSHH-80104A,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-08,IN,TSHH-80104B,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-08,IN,TSHH-80201A,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-08,IN,TSHH-80201B,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-08,IN,TSHH-80201C,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-08,IN,TSHH-80201D,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-08,IN,TSHH-80202A,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-08,IN,TSHH-80202B,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-08,IN,TSHH-80202C,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-08,IN,TSHH-80202D,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-08,IN,TSHH-80203C,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-08,IN,TSHH-80203D,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-08,IN,TSHH-80204C,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-08,IN,TSHH-80204D,SIGNAL,,After Energization The control Room (Hold Sequence),
2000-04,IN,TST-2336C(NA),CABLE,,Hold (Reject By Calibration),
4000-02,IN,TST-7071C(NA),CABLE,,,
2000-03,IN,TT-2332(NA),CABLE,,Hold (Reject By Calibration),
7000-01,IN,TT-2484(NA),CABLE,,Hold (Matrial Shortage),
3000-03,IN,TT-2607(NA),CABLE,,Hold (Matrial Shortage),
3000-01,IN,TT-3044(NA),CABLE,,Hold (Matrial Shortage),
3000-02,IN,TT-3073(NA),CABLE,,Hold (Matrial Shortage),
3000-02,IN,TT-3077(NA),CABLE,,Hold (Matrial Shortage),
3000-02,IN,TT-3081(NA),CABLE,,Hold (Matrial Shortage),
3000-02,IN,TT-3111(NA),CABLE,,Hold (Matrial Shortage),
3000-02,IN,TT-3113(NA),CABLE,,Hold (Matrial Shortage),
3000-03,IN,TT-3119(NA),CABLE,,Hold (Matrial Shortage),
4000-02,IN,TT-7021(NA),CABLE,,Hold (Reject By Calibration),
4000-02,IN,TT-7053(NA),CABLE,,Hold (Reject By Calibration),
4000-06,IN,TT-7502(NA),CABLE,,Hold (Matrial Shortage),
4000-08,IN,TT-8001(NA),CABLE,,Hold (Matrial Shortage),
4000-08,IN,TT-8003(NA),CABLE,,Hold (Matrial Shortage),
2000-03,IN,TW-2325A,Instrument(TW),,Hold (Matrial Shortage),
2000-03,IN,TW-2325B,Instrument(TW),,Hold (Matrial Shortage),
2000-03,IN,TW-2325C,Instrument(TW),,Hold (Matrial Shortage),
2000-03,IN,TW-2329A,Instrument(TW),,Hold (Matrial Shortage),
2000-03,IN,TW-2329B,Instrument(TW),,Hold (Matrial Shortage),
2000-03,IN,TW-2329C,Instrument(TW),,Hold (Matrial Shortage),
2000-03,IN,TW-2333A,Instrument(TW),,Hold (Matrial Shortage),
2000-03,IN,TW-2333B,Instrument(TW),,Hold (Matrial Shortage),
2000-03,IN,TW-2333C,Instrument(TW),,Hold (Matrial Shortage),
2000-03,IN,TW-2334A,Instrument(TW),,Hold (Matrial Shortage),
2000-03,IN,TW-2334B,Instrument(TW),,Hold (Matrial Shortage),
2000-03,IN,TW-2334C,Instrument(TW),,Hold (Matrial Shortage),
2000-04,IN,TW-2335A,Instrument(TW),,Hold (Matrial Shortage),
2000-04,IN,TW-2335B,Instrument(TW),,Hold (Matrial Shortage),
2000-04,IN,TW-2335C,Instrument(TW),,Hold (Matrial Shortage),
2000-04,IN,TW-2336A,Instrument(TW),,Hold (Matrial Shortage),
2000-04,IN,TW-2336B,Instrument(TW),,Hold (Matrial Shortage),
2000-04,IN,TW-2336C,Instrument(TW),,Hold (Matrial Shortage),
2000-02,IN,TY-2221A,SIGNAL,,After Energization The control Room (Hold Sequence),
2000-02,IN,TY-2221B,SIGNAL,,After Energization The control Room (Hold Sequence),
2000-02,IN,TY-2221C,SIGNAL,,After Energization The control Room (Hold Sequence),
2000-03,IN,TY-2305A,SIGNAL,,After Energization The control Room (Hold Sequence),
2000-03,IN,TY-2305B,SIGNAL,,After Energization The control Room (Hold Sequence),
2000-03,IN,TY-2305C,SIGNAL,,After Energization The control Room (Hold Sequence),
2000-03,IN,TY-2334A,SIGNAL,,After Energization The control Room (Hold Sequence),
2000-03,IN,TY-2334B,SIGNAL,,After Energization The control Room (Hold Sequence),
2000-02,IN,TY-2334C,SIGNAL,,After Energization The control Room (Hold Sequence),
2000-03,IN,TY-2335A,SIGNAL,,After Energization The control Room (Hold Sequence),
2000-03,IN,TY-2335B,SIGNAL,,After Energization The control Room (Hold Sequence),
2000-04,IN,TY-2335C,SIGNAL,,After Energization The control Room (Hold Sequence),
2000-03,IN,TY-2336A,SIGNAL,,After Energization The control Room (Hold Sequence),
2000-03,IN,TY-2336B,SIGNAL,,After Energization The control Room (Hold Sequence),
2000-04,IN,TY-2336C,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-02,IN,TY-7071A,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,TY-7071B,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-02,IN,TY-7071C,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,UCP-PK7502-01,JUNCTION BOX,,Hold (Matrial Shortage),
DCS-01,IN,UCP-PK7502-02,JUNCTION BOX,,Hold (Matrial Shortage),
2000-05,IN,USY-2409,SIGNAL,,After Energization The control Room (Hold Sequence),
2000-05,IN,USY-2413,SIGNAL,,After Energization The control Room (Hold Sequence),
2000-05,IN,USY-2446,SIGNAL,,After Energization The control Room (Hold Sequence),
2000-05,IN,USY-2450,SIGNAL,,After Energization The control Room (Hold Sequence),
2000-05,IN,USY-2486,SIGNAL,,After Energization The control Room (Hold Sequence),
2000-05,IN,USY-2490,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,USY-5012,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,USY-5016,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,USY-5076,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,USY-5080,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,USY-5100,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,USY-5104,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,USY-5132,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,USY-5136,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,USY-5211,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,USY-5215,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,USY-5232,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,USY-5236,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,USY-5328,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,USY-5332,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,USY-5352,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,USY-5356,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,USY-5360,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,USY-5364,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,USY-5403,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,USY-5404,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,USY-5424,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,USY-5428,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,USY-5454,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,USY-5458,SIGNAL,,After Energization The control Room (Hold Sequence),
1000-03,IN,USY-6003,SIGNAL,,After Energization The control Room (Hold Sequence),
1000-03,IN,USY-6007,SIGNAL,,After Energization The control Room (Hold Sequence),
1000-03,IN,USY-6008,SIGNAL,,After Energization The control Room (Hold Sequence),
1000-03,IN,USY-6061,SIGNAL,,After Energization The control Room (Hold Sequence),
1000-03,IN,USY-6065,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-04,IN,USY-7121,SIGNAL,,After Energization The control Room (Hold Sequence),
7000-01,IN,USY-7151A,SIGNAL,,After Energization The control Room (Hold Sequence),
7000-01,IN,USY-7151B,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-08,IN,USY-8001C,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-08,IN,USY-8001D,SIGNAL,,After Energization The control Room (Hold Sequence),
4000-11,IN,V-06_4,AIR PIPE,,HOLD(POLISHER),
4000-11,IN,V-06_6,AIR PIPE,,HOLD(POLISHER),
4000-11,IN,V-06_7,AIR PIPE,,HOLD(POLISHER),
4000-11,IN,V-06_8,AIR PIPE,,HOLD(POLISHER),
4000-04,IN,VE-70150A,Instrument(VE),,Not Permission (owner),
4000-04,IN,VE-70150B,Instrument(VE),,Not Permission (owner),
4000-04,IN,VE-70151A,Instrument(VE),,Not Permission (owner),
4000-04,IN,VE-70151B,Instrument(VE),,Not Permission (owner),
4000-04,IN,VE-70152A,Instrument(VE),,Not Permission (owner),
4000-04,IN,VE-70152B,Instrument(VE),,Not Permission (owner),
4000-04,IN,VE-70153A,Instrument(VE),,Not Permission (owner),
4000-04,IN,VE-70153B,Instrument(VE),,Not Permission (owner),
4000-04,IN,VE-70234,Instrument(VE),,Not Permission (owner),
4000-04,IN,VE-70235,Instrument(VE),,Not Permission (owner),
4000-04,IN,VE-70236,Instrument(VE),,Not Permission (owner),
4000-04,IN,VE-70237,Instrument(VE),,Not Permission (owner),
4000-04,IN,VE-70238,Instrument(VE),,Not Permission (owner),
4000-04,IN,VE-70239,Instrument(VE),,Not Permission (owner),
4000-04,IN,VE-70240,Instrument(VE),,Not Permission (owner),
4000-04,IN,VE-70241,Instrument(VE),,Not Permission (owner),
4000-04,IN,VE-70253A,Instrument(VE),,Not Permission (owner),
